,year,date,week,home,away,homeCoach,awayCoach,homeRecord,awayRecord,roof,surface,vegas line,over/under,homeQB,homeRB,homeWR,homeTE,homeLT,homeLG,homeC,homeRG,homeRT,homeLDE,homeNT,homeLOLB,homeMLB,homeBLB,homeROLB,homeLCB,homeCB,homeRCB,homeSS,homeFS,awayQB,awayRB,awayFB,awayWR,awayTE,awayLT,awayLG,awayC,awayRG,awayRT,awayLDE,awayNT,awayRDE,awaySLB,awayMLB,awayLB,awayLCB,awayCB,awayRCB,awaySS,awayFS,awayDE,awayLDT,awayRDT,awayWLB,homeHB,homeLDT,homeRDE,homeRDT,homeSLB,homeWLB,awayLILB,awayLOLB,awayOC,awayRILB,awayROLB,homeDE,homeDT,homeFB,homeMIKE,homeOC,homeRLB,homeILB,awayDT,homeOLB,homeS,awayOLB,awayS,awayHB,awayJLB,homeLILB,homeRILB,homeDB,awayUT,homeJLB,homeEND,homeT,homeWILL,awayMIKE,awayRLB,awayBLB,awayILB,awayDB,homeUT,awayMO,awaySAM,awayWILL,homeLLB,awayT,homeSAM,homeLB,away3CB,homeH-B,awayDL,awayH-B,awayNB,homeRUSH,awayRUSH,homeMO,awayEND,awayWIL,awayDE D,homeDE D,awayOT,awayRB/F,homeLOT,homeROT,homeRB/F,homeG,awayTE/W,awayLOT,awayROT,homeNB,homeDL
95,2011,October 23,7,Detroit Lions,Atlanta Falcons,Jim Schwartz,Mike Smith,5-2,4-3,dome,fieldturf ,Detroit Lions -4.5,47.0 (under),Matthew Stafford,Maurice Morris,Nate Burleson,Brandon Pettigrew,Jeff Backus,Rob Sims,Dominic Raiola,Stephen Peterman,Gosder Cherilus,Cliff Avril,,,Stephen Tulloch,,,Chris Houston,,Eric Wright,Amari Spievey,Louis Delmas,Matt Ryan,Michael Turner,Ovie Mughelli,Roddy White,Tony Gonzalez,Will Svitek,Justin Blalock,Todd McClure,Garrett Reynolds,Tyson Clabo,Ray Edwards,,John Abraham,,Curtis Lofton,,Brent Grimes,,Dunta Robinson,,,,,,,,,Kyle Vanden Bosch,,,,,,,,,,Ndamukong Suh,,,,,,Corey Peters,Justin Durant,,Sean Weatherspoon,William Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2011,October 23,7,Carolina Panthers,Washington Redskins,Ron Rivera,Mike Shanahan,2-5,3-3,outdoors,grass ,Carolina Panthers -2.5,44.5 (over),Cam Newton,DeAngelo Williams,Steve Smith,Jeremy Shockey,Jordan Gross,Travelle Wharton,Ryan Kalil,Geoff Hangartner,Byron Bell,Greg Hardy,Sione Fua,,,,,Chris Gamble,Darius Butler,Captain Munnerlyn,Charles Godfrey,Sherrod Martin,John Beck,Tim Hightower,,Santana Moss,Fred Davis,Sean Locklear,Will Montgomery,Erik Cook,Chris Chester,Jammal Brown,Adam Carriker,Barry Cofield,Stephen Bowen,,London Fletcher,,DeAngelo Hall,,Josh Wilson,LaRon Landry,Reed Doughty,,,,,,,Charles Johnson,,James Anderson,Thomas Williams,,Ryan Kerrigan,,,Brian Orakpo,,Terrell McClain,Jerome Felton,,,,,,,,,,,Rocky McIntosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2011,October 23,7,Arizona Cardinals,Pittsburgh Steelers,Ken Whisenhunt,Mike Tomlin,1-5,5-2,retractable roof (closed),grass ,Pittsburgh Steelers -4.5,46.5 (over),Kevin Kolb,Beanie Wells,Andre Roberts,Jeff King,Levi Brown,Daryn Colledge,Lyle Sendlein,Rex Hadnot,Brandon Keith,,Dan Williams,Clark Haggans,,,Joey Porter,A.J. Jefferson,,Patrick Peterson,Adrian Wilson,Rashad Johnson,Ben Roethlisberger,Rashard Mendenhall,David Johnson,Mike Wallace,Heath Miller,Max Starks,Chris Kemoeatu,Maurkice Pouncey,Ramon Foster,Marcus Gilbert,,Steve McLendon,,,,,William Gay,,Ike Taylor,Troy Polamalu,Ryan Clark,Brett Keisel,,,,,,,,,,James Farrior,LaMarr Woodley,,Larry Foote,Lawrence Timmons,Calais Campbell,Darnell Dockett,Anthony Sherman,,,,Paris Lenon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2011,October 23,7,Dallas Cowboys,St. Louis Rams,Jason Garrett,Steve Spagnuolo,3-3,0-6,retractable roof (closed),matrixturf,Dallas Cowboys -14.0,43.0 (under),Tony Romo,Tashard Choice,Miles Austin,Jason Witten,Doug Free,Montrae Holland,Phil Costa,Kyle Kosier,Tyron Smith,Kenyon Coleman,Jay Ratliff,,Bradie James,,,Terence Newman,,Mike Jenkins,Abram Elam,Gerald Sensabaugh,A.J. Feeley,,,Brandon Lloyd,Billy Bajema,Rodger Saffold,Jacob Bell,Jason Brown,Harvey Dahl,Jason Smith,Chris Long,,James Hall,Brady Poppinga,James Laurinaitis,,Justin King,,Al Harris,Darian Stewart,Quintin Mikell,,Fred Robbins,Justin Bannan,Chris Chamberlain,,,Marcus Spears,,Anthony Spencer,Sean Lee,,,,,,,,Tony Fiammetta,,,,,,,,,,Steven Jackson,,,,,,DeMarcus Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2011,October 23,7,Minnesota Vikings,Green Bay Packers,Leslie Frazier,Mike McCarthy,1-6,7-0,dome,sportturf,Green Bay Packers -11.0,47.0 (over),Christian Ponder,,Percy Harvin,Visanthe Shiancoe,Charlie Johnson,Steve Hutchinson,Joe Berger,Anthony Herrera,Phil Loadholt,Brian Robison,Remi Ayodele,,,,,Asher Allen,,Cedric Griffin,Tyrell Johnson,Husain Abdullah,Aaron Rodgers,Ryan Grant,,Greg Jennings,Tom Crabtree,Marshall Newhouse,T.J. Lang,Scott Wells,Josh Sitton,Bryan Bulaga,Ryan Pickett,B.J. Raji,,,Desmond Bishop,,Charles Woodson,,Tramon Williams,Charlie Peprah,Morgan Burnett,,,,,Adrian Peterson,,Jared Allen,,Chad Greenway,E.J. Henderson,,Clay Matthews,,,Erik Walden,,,,,,,,,,,,,,,,,,,,,,,,,A.J. Hawk,,,Kevin Williams,,,,,,,,Jarrett Bush,,,,,,,,,,,,,,,,,,,,,,
100,2011,October 23,7,Oakland Raiders,Kansas City Chiefs,Hue Jackson,Todd Haley,4-3,3-3,outdoors,grass ,Oakland Raiders -3.5,41.5 (under),Kyle Boller,Darren McFadden,Darrius Heyward-Bey,Kevin Boss,Jared Veldheer,Stefen Wisniewski,Samson Satele,Cooper Carlisle,Khalif Barnes,,,,Rolando McClain,,,,DeMarcus Van Dyke,,Tyvon Branch,Michael Huff,Matt Cassel,Thomas Jones,Le'Ron McClain,Steve Breaston,Jake O'Connell,Branden Albert,Ryan Lilja,Casey Wiegmann,Jon Asamoah,Barry Richardson,Tyson Jackson,Kelly Gregg,Glenn Dorsey,,,,Brandon Flowers,,Brandon Carr,Jon McGraw,Kendrick Lewis,,,,,,,,,,,Jovan Belcher,Andy Studebaker,,Derrick Johnson,Tamba Hali,Lamarr Houston,Tommy Kelly,Manase Tonga,,,,,,Kamerion Wimbley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2011,October 23,7,New Orleans Saints,Indianapolis Colts,Sean Payton,Jim Caldwell,5-2,0-7,dome,sportturf,New Orleans Saints -14.0,49.0 (over),Drew Brees,Darren Sproles,Devery Henderson,Jimmy Graham,Jermon Bushrod,Carl Nicks,Brian De La Puente,Jahri Evans,Charles Brown,Cameron Jordan,Shaun Rogers,,Jonathan Vilma,,,Jabari Greer,,Tracy Porter,Roman Harper,Malcolm Jenkins,Curtis Painter,Joseph Addai,,Pierre Garcon,Dallas Clark,Jeff Linkenbach,Joe Reitz,Jeff Saturday,Mike Pollak,Quinn Ojinnaka,Robert Mathis,,Dwight Freeney,Philip Wheeler,Pat Angerer,,Kevin Thomas,,Jerraud Powers,David Caldwell,Antoine Bethea,,Fili Moala,Antonio Johnson,Kavell Conner,,,Will Smith,,Jo-Lonn Dunbar,Scott Shanle,,,,,,,Sedrick Ellis,Jed Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2011,October 24,7,Jacksonville Jaguars,Baltimore Ravens,Jack Del Rio,John Harbaugh,2-5,4-2,outdoors,grass ,Baltimore Ravens -10.5,39.0 (under),Blaine Gabbert,Maurice Jones-Drew,Mike Sims-Walker,Marcedes Lewis,Eugene Monroe,Will Rackley,Brad Meester,Uche Nwaneri,Guy Whimper,Matt Roth,,,Paul Posluszny,,,Rashean Mathis,,Derek Cox,,,Joe Flacco,Ray Rice,Vonta Leach,Torrey Smith,Ed Dickson,Bryant McKinnie,Andre Gurode,Matt Birk,Marshal Yanda,Michael Oher,,Terrence Cody,,,,,Lardarius Webb,,Cary Williams,Bernard Pollard,Ed Reed,Cory Redding,,,,,,Jeremy Mincey,,,,,,,,,,Tyson Alualu,Greg Jones,,,,,Haloti Ngata,Clint Session,Dwight Lowery,,,,,,,,,,,,,Ray Lewis,,,,,,,Jarret Johnson,Jameel McClain,,,,,,,,,,,Terrell Suggs,,,,,,,,,,,,,,,,
103,2011,October 30,8,St. Louis Rams,New Orleans Saints,Steve Spagnuolo,Sean Payton,1-6,5-3,dome,astroplay,New Orleans Saints -14.0,48.5 (over),A.J. Feeley,,Brandon Gibson,Billy Bajema,Rodger Saffold,Jacob Bell,Jason Brown,Harvey Dahl,Adam Goldberg,Chris Long,,,James Laurinaitis,,,Josh Gordy,,Al Harris,Darian Stewart,Quintin Mikell,Drew Brees,Pierre Thomas,Jed Collins,Marques Colston,Jimmy Graham,Jermon Bushrod,Carl Nicks,Brian De La Puente,Jahri Evans,Charles Brown,Cameron Jordan,Aubrayo Franklin,Will Smith,Jo-Lonn Dunbar,Jonathan Vilma,,Jabari Greer,,Tracy Porter,Roman Harper,Malcolm Jenkins,,,,Scott Shanle,Steven Jackson,Fred Robbins,James Hall,Justin Bannan,Bryan Kehl,Chris Chamberlain,,,,,,,,Michael Hoomanawanui,,,,,Sedrick Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2011,October 30,8,Baltimore Ravens,Arizona Cardinals,John Harbaugh,Ken Whisenhunt,5-2,1-6,outdoors,sportturf,Baltimore Ravens -11.5,43.0 (over),Joe Flacco,Ray Rice,Torrey Smith,Ed Dickson,Bryant McKinnie,Andre Gurode,Matt Birk,Marshal Yanda,Michael Oher,,Terrence Cody,,,,,Lardarius Webb,,Cary Williams,Bernard Pollard,Ed Reed,Kevin Kolb,Beanie Wells,,Early Doucet,Rob Housler,Levi Brown,Daryn Colledge,Lyle Sendlein,Rex Hadnot,Brandon Keith,,Dan Williams,,,,,A.J. Jefferson,,Patrick Peterson,Adrian Wilson,Rashad Johnson,Calais Campbell,,,,,,,,,,,Clark Haggans,,,Sam Acho,,Haloti Ngata,Vonta Leach,Ray Lewis,,,,Darnell Dockett,,,,,,,,,Chris Carr,,,,,Jameel McClain,,,,Daryl Washington,,,,,,,,Jarret Johnson,,,,,,,Terrell Suggs,,,,,,,,,,,,,,,,,
105,2011,October 30,8,New York Giants,Miami Dolphins,Tom Coughlin,Tony Sparano,5-2,0-7,outdoors,fieldturf,New York Giants -10.0,43.5 (under),Eli Manning,Ahmad Bradshaw,Mario Manningham,Jake Ballard,Will Beatty,David Diehl,David Baas,Chris Snee,Kareem McKenzie,Dave Tollefson,Linval Joseph,,Greg Jones,,,Corey Webster,,Kenny Phillips,,Antrel Rolle,Matt Moore,Reggie Bush,,Brandon Marshall,Anthony Fasano,Jake Long,Nate Garner,Mike Pouncey,Vernon Carey,Marc Colombo,Kendall Langford,Paul Soliai,Randy Starks,Koa Misi,,,Sean Smith,,Jimmy Wilson,Yeremiah Bell,Tyrone Culver,,,,Cameron Wake,,Rocky Bernard,Jason Pierre-Paul,Chris Canty,Mathias Kiwanuka,Michael Boley,,,,,,,,Bear Pascoe,,,,,,,,,,,,,,,,,,,,,,,Kevin Burnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2011,October 30,8,Tennessee Titans,Indianapolis Colts,Mike Munchak,Jim Caldwell,4-3,0-8,outdoors,grass ,Tennessee Titans -7.5,43.5 (under),Matt Hasselbeck,Chris Johnson,Damian Williams,Daniel Graham,Michael Roos,Leroy Harris,Eugene Amano,Jake Scott,David Stewart,Dave Ball,,,Barrett Ruud,,,Jason McCourty,,Cortland Finnegan,Jordan Babineaux,Michael Griffin,Curtis Painter,Delone Carter,,Pierre Garcon,Dallas Clark,Jeff Linkenbach,Seth Olsen,Jeff Saturday,Mike Tepper,Quinn Ojinnaka,Robert Mathis,,Dwight Freeney,Philip Wheeler,Pat Angerer,,Kevin Thomas,,Jerraud Powers,David Caldwell,Antoine Bethea,,Fili Moala,Daniel Muir,Kavell Conner,,Sen'Derrick Marks,Derrick Morgan,Jurrell Casey,Akeem Ayers,Will Witherspoon,,,,,,,,Ahmard Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austin Collie,,,,,,,,,,,,,,,,,,,
107,2011,October 30,8,Houston Texans,Jacksonville Jaguars,Gary Kubiak,Jack Del Rio,5-3,2-6,retractable roof (open),grass ,Houston Texans -10.0,41.0 (under),Matt Schaub,Arian Foster,Jacoby Jones,Owen Daniels,Duane Brown,Wade Smith,Chris Myers,Mike Brisiel,Eric Winston,,Shaun Cody,,,,,Kareem Jackson,,Johnathan Joseph,Glover Quin,Troy Nolan,Blaine Gabbert,Maurice Jones-Drew,Greg Jones,Mike Thomas,Marcedes Lewis,Eugene Monroe,Will Rackley,Brad Meester,Uche Nwaneri,Guy Whimper,Matt Roth,,Jeremy Mincey,,Paul Posluszny,,Rashean Mathis,,Derek Cox,,,,,,,,,,,Brooks Reed,Connor Barwin,,,,,,Antonio Smith,,,,,,Brian Cushing,Tyson Alualu,,,Clint Session,Dwight Lowery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeMeco Ryans,,,,,,,,,,,,,,,
108,2011,October 30,8,Carolina Panthers,Minnesota Vikings,Ron Rivera,Leslie Frazier,2-6,2-6,outdoors,grass ,Carolina Panthers -3.0,47.0 (under),Cam Newton,DeAngelo Williams,Steve Smith,Jeremy Shockey,Jordan Gross,Travelle Wharton,Ryan Kalil,Geoff Hangartner,Byron Bell,Greg Hardy,Sione Fua,,Dan Connor,,,Chris Gamble,,Captain Munnerlyn,Charles Godfrey,Sherrod Martin,Christian Ponder,,,Devin Aromashodu,Jim Kleinsasser,Charlie Johnson,Steve Hutchinson,John Sullivan,Joe Berger,Phil Loadholt,Brian Robison,Remi Ayodele,Jared Allen,Chad Greenway,,,Asher Allen,,Cedric Griffin,Jamarca Sanford,Husain Abdullah,,,,Erin Henderson,,,Charles Johnson,,James Anderson,Omar Gaither,,,,,,,Terrell McClain,Legedu Naanee,,,,,,,,,,Adrian Peterson,,,,,Kevin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2011,October 30,8,Buffalo Bills,Washington Redskins,Chan Gailey,Mike Shanahan,5-2,3-4,dome,a_turf,Buffalo Bills -4.0,46.5 (under),Ryan Fitzpatrick,Fred Jackson,C.J. Spiller,Scott Chandler,Andy Levitre,Chad Rinehart,Eric Wood,Kraig Urbik,Erik Pears,Alex Carrington,Marcell Dareus,,Kelvin Sheppard,,,Terrence McGee,,Drayton Florence,George Wilson,Jairus Byrd,John Beck,Ryan Torain,Darrel Young,Jabar Gaffney,Fred Davis,Sean Locklear,Will Montgomery,Erik Cook,Chris Chester,Jammal Brown,Adam Carriker,Barry Cofield,Stephen Bowen,,London Fletcher,,DeAngelo Hall,,Josh Wilson,LaRon Landry,O.J. Atogwe,,,,,,,Dwan Edwards,,Chris Kelsay,Nick Barnett,,Ryan Kerrigan,,,Brian Orakpo,,,,,,,,,,,,,,Rocky McIntosh,,,,,Spencer Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2011,October 30,8,Denver Broncos,Detroit Lions,John Fox,Jim Schwartz,2-5,6-2,outdoors,grass ,Detroit Lions -3.5,43.5 (over),Tim Tebow,Knowshon Moreno,Eddie Royal,Daniel Fells,Ryan Clady,Zane Beadles,J.D. Walton,Chris Kuper,Orlando Franklin,Ryan McBean,,,Wesley Woodyard,,,Champ Bailey,Chris Harris Jr.,Andre' Goodman,Brian Dawkins,Quinton Carter,Matthew Stafford,Maurice Morris,,Nate Burleson,Brandon Pettigrew,Jeff Backus,Rob Sims,Dominic Raiola,Stephen Peterman,Gosder Cherilus,Cliff Avril,,Kyle Vanden Bosch,,Stephen Tulloch,,Chris Houston,,Eric Wright,Amari Spievey,Louis Delmas,,,,,,,Elvis Dumervil,,Von Miller,D.J. Williams,,,,,,,Marcus Thomas,,,,,,Ndamukong Suh,,,Justin Durant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2011,October 30,8,Pittsburgh Steelers,New England Patriots,Mike Tomlin,Bill Belichick,6-2,5-2,outdoors,grass ,New England Patriots -3.0,52.0 (under),Ben Roethlisberger,Rashard Mendenhall,Mike Wallace,Weslye Saunders,Max Starks,Chris Kemoeatu,Maurkice Pouncey,Ramon Foster,Marcus Gilbert,,Casey Hampton,LaMarr Woodley,,,Lawrence Timmons,William Gay,,Ike Taylor,Troy Polamalu,Ryan Clark,Tom Brady,Kevin Faulk,,Deion Branch,Rob Gronkowski,Matt Light,Logan Mankins,Dan Connolly,Brian Waters,Nate Solder,Shaun Ellis,,Andre Carter,,,,Devin McCourty,,Kyle Arrington,,,,,,,,,,,,,,,,,,Brett Keisel,,David Johnson,,,,,Vince Wilfork,,,Rob Ninkovich,James Ihedigbo,,,Stevenson Sylvester,Larry Foote,,,,,,,,,,Gary Guyton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2011,October 30,8,San Francisco 49ers,Cleveland Browns,Jim Harbaugh,Pat Shurmur,6-1,3-4,outdoors,grass ,San Francisco 49ers -9.5,38.5 (under),Alex Smith,Frank Gore,Michael Crabtree,Vernon Davis,Joe Staley,Mike Iupati,Jonathan Goodwin,Adam Snyder,Anthony Davis,,Isaac Sopoaga,,,,,Carlos Rogers,,Tarell Brown,Donte Whitner,Dashon Goldson,Colt McCoy,Montario Hardesty,,Greg Little,Ben Watson,Joe Thomas,Jason Pinkston,Alex Mack,Shawn Lauvao,Tony Pashos,Jabaal Sheard,,Jayme Mitchell,Scott Fujita,D'Qwell Jackson,,Joe Haden,,Sheldon Brown,T.J. Ward,Mike Adams,,,,Chris Gocong,,Ray McDonald,,Justin Smith,,,,,,,,,,Bruce Miller,,,,Patrick Willis,Ahtyba Rubin,Ahmad Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2011,October 30,8,Seattle Seahawks,Cincinnati Bengals,Pete Carroll,Marvin Lewis,2-5,5-2,outdoors,fieldturf ,Cincinnati Bengals -1.5,37.5 (over),Charlie Whitehurst,Marshawn Lynch,Ben Obomanu,Zach Miller,Russell Okung,Robert Gallery,Max Unger,John Moffitt,James Carpenter,Chris Clemons,,,David Hawthorne,,,Richard Sherman,,Brandon Browner,Kam Chancellor,Earl Thomas,Andy Dalton,,Chris Pressley,Jerome Simpson,Colin Cochart,Andrew Whitworth,Nate Livings,Kyle Cook,Bobbie Williams,Andre Smith,Robert Geathers,Domata Peko,Frostee Rucker,Manny Lawson,Dan Skuta,,Nate Clements,,Leon Hall,Chris Crocker,Reggie Nelson,,,,Brandon Johnson,,Alan Branch,Red Bryant,Brandon Mebane,,,,,,,,,,,,,,,Geno Atkins,K.J. Wright,,,,Bernard Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2011,October 30,8,Philadelphia Eagles,Dallas Cowboys,Andy Reid,Jason Garrett,3-4,3-4,outdoors,grass ,Philadelphia Eagles -3.0,49.5 (under),Michael Vick,LeSean McCoy,Jason Avant,Brent Celek,Jason Peters,Evan Mathis,Jason Kelce,Danny Watkins,Todd Herremans,Jason Babin,,,Jamar Chaney,,,Asante Samuel,,Nnamdi Asomugha,Kurt Coleman,Nate Allen,Tony Romo,DeMarco Murray,,Miles Austin,Jason Witten,Doug Free,Montrae Holland,Phil Costa,Kyle Kosier,Tyron Smith,Kenyon Coleman,Jay Ratliff,Marcus Spears,,Keith Brooking,,Terence Newman,Orlando Scandrick,Mike Jenkins,Abram Elam,Gerald Sensabaugh,,,,Sean Lee,,Cullen Jenkins,Trent Cole,Mike Patterson,,,,,,,,,,,,,,,,,,,,,DeMarcus Ware,,,,,,,,Brian Rolle,,,,,,,,,,,,Moise Fokou,,,,,,,,,,,,,,,,,,,,,,,,
115,2011,October 31,8,Kansas City Chiefs,San Diego Chargers,Todd Haley,Norv Turner,4-3,4-3,outdoors,grass ,San Diego Chargers -3.0,44.5 (under),Matt Cassel,Jackie Battle,Steve Breaston,Leonard Pope,Branden Albert,Ryan Lilja,Casey Wiegmann,Jon Asamoah,Barry Richardson,Tyson Jackson,Kelly Gregg,Andy Studebaker,,,Tamba Hali,Brandon Flowers,,Brandon Carr,Jon McGraw,Kendrick Lewis,Philip Rivers,Ryan Mathews,,Vincent Jackson,Randy McMichael,Marcus McNeill,Tyronne Green,Nick Hardwick,Louis Vasquez,Jeromey Clary,Vaughn Martin,,Corey Liuget,,,,Quentin Jammer,,Marcus Gilchrist,Steve Gregory,Eric Weddle,,,,,,,Glenn Dorsey,,,,,,,,,,,Le'Ron McClain,,,,,Antonio Garay,,,Travis LaBoy,,,,Jovan Belcher,Derrick Johnson,,,,,,,,,,Donald Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2011,November 6,9,Indianapolis Colts,Atlanta Falcons,Jim Caldwell,Mike Smith,0-9,5-3,retractable roof (open),fieldturf ,Atlanta Falcons -7.0,45.5 (under),Curtis Painter,Delone Carter,Reggie Wayne,Dallas Clark,Anthony Castonzo,Mike Tepper,Jeff Saturday,Ryan Diem,Jeff Linkenbach,Robert Mathis,,,Pat Angerer,,,Kevin Thomas,,Jerraud Powers,David Caldwell,Antoine Bethea,Matt Ryan,Michael Turner,Mike Cox,Roddy White,Tony Gonzalez,Will Svitek,Justin Blalock,Todd McClure,Joe Hawley,Tyson Clabo,Ray Edwards,,John Abraham,,Curtis Lofton,,Brent Grimes,,Dunta Robinson,,,,,,,,Fili Moala,Dwight Freeney,Daniel Muir,Philip Wheeler,Kavell Conner,,,,,,,,,,,,,Corey Peters,,,Stephen Nicholas,Thomas DeCoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2011,November 6,9,Dallas Cowboys,Seattle Seahawks,Jason Garrett,Pete Carroll,4-4,2-6,retractable roof (closed),matrixturf,Dallas Cowboys -11.0,45.0 (under),Tony Romo,DeMarco Murray,Dez Bryant,John Phillips,Doug Free,Montrae Holland,Phil Costa,Kyle Kosier,Tyron Smith,Kenyon Coleman,Jay Ratliff,,Bradie James,,,Terence Newman,,Orlando Scandrick,Abram Elam,Gerald Sensabaugh,Tarvaris Jackson,Marshawn Lynch,,Ben Obomanu,Anthony McCoy,Russell Okung,Robert Gallery,Max Unger,John Moffitt,James Carpenter,Chris Clemons,,Red Bryant,,David Hawthorne,,Richard Sherman,,Brandon Browner,Kam Chancellor,Earl Thomas,,Alan Branch,Brandon Mebane,,,,Marcus Spears,,Anthony Spencer,Keith Brooking,,,,,,,,,,,,,,,,K.J. Wright,,,,,,,,DeMarcus Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2011,November 6,9,Kansas City Chiefs,Miami Dolphins,Todd Haley,Tony Sparano,4-4,1-7,outdoors,grass ,Kansas City Chiefs -4.0,40.5 (under),Matt Cassel,Jackie Battle,Jonathan Baldwin,Jake O'Connell,Branden Albert,Ryan Lilja,Casey Wiegmann,Jon Asamoah,Barry Richardson,Tyson Jackson,Kelly Gregg,Andy Studebaker,,,Tamba Hali,Brandon Flowers,,Brandon Carr,Donald Washington,Kendrick Lewis,Matt Moore,Reggie Bush,Charles Clay,Brandon Marshall,Anthony Fasano,Jake Long,Richie Incognito,Mike Pouncey,Vernon Carey,Marc Colombo,Kendall Langford,Jared Odrick,Randy Starks,,,Karlos Dansby,,Nolan Carroll,,Yeremiah Bell,Tyrone Culver,,,,,,,Glenn Dorsey,,,,,,,,,,,,,,,,,,,,,,,Jovan Belcher,Derrick Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2011,November 6,9,Houston Texans,Cleveland Browns,Gary Kubiak,Pat Shurmur,6-3,3-5,retractable roof (closed),grass ,Houston Texans -10.5,41.0 (over),Matt Schaub,Arian Foster,Jacoby Jones,Owen Daniels,Duane Brown,Wade Smith,Chris Myers,Mike Brisiel,Eric Winston,,Shaun Cody,,,,,Kareem Jackson,,Johnathan Joseph,Glover Quin,Troy Nolan,Colt McCoy,Chris Ogbonnaya,Owen Marecic,Greg Little,Ben Watson,Joe Thomas,Jason Pinkston,Alex Mack,Shawn Lauvao,Tony Pashos,Jabaal Sheard,,Jayme Mitchell,Scott Fujita,D'Qwell Jackson,,Joe Haden,,Sheldon Brown,T.J. Ward,Mike Adams,,,,Chris Gocong,,,,,Brooks Reed,Connor Barwin,,,,,,Antonio Smith,,,,,,DeMeco Ryans,Phil Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2011,November 6,9,Buffalo Bills,New York Jets,Chan Gailey,Rex Ryan,5-3,5-3,outdoors,a_turf,Buffalo Bills -2.5,45.0 (under),Ryan Fitzpatrick,Fred Jackson,Donald Jones,Scott Chandler,Andy Levitre,Chad Rinehart,Eric Wood,Kraig Urbik,Erik Pears,Alex Carrington,Marcell Dareus,,Kelvin Sheppard,,,Terrence McGee,,Drayton Florence,George Wilson,Jairus Byrd,Mark Sanchez,Shonn Greene,John Conner,Santonio Holmes,Matthew Mulligan,D'Brickashaw Ferguson,Matt Slauson,Nick Mangold,Brandon Moore,Wayne Hunter,,Sione Pouha,,Calvin Pace,,,,Antonio Cromartie,,,,,,,,,,Dwan Edwards,,Danny Batten,Nick Barnett,,,,,,,,,,,,,,,,,Jim Leonhard,,,,,,,Spencer Johnson,,,,David Harris,,,,Kyle Wilson,,,,Bart Scott,,Marcus Dixon,,,,,,,,,,,Muhammad Wilkerson,,,,,,,,,,,,,,
121,2011,November 6,9,Washington Redskins,San Francisco 49ers,Mike Shanahan,Jim Harbaugh,3-5,7-1,outdoors,grass ,San Francisco 49ers -4.5,37.5 (under),John Beck,Roy Helu,Jabar Gaffney,Fred Davis,Trent Williams,Maurice Hurt,Will Montgomery,Chris Chester,Jammal Brown,Adam Carriker,Barry Cofield,Ryan Kerrigan,London Fletcher,,Brian Orakpo,DeAngelo Hall,,Josh Wilson,LaRon Landry,Reed Doughty,Alex Smith,Frank Gore,,Michael Crabtree,Justin Peelle,Joe Staley,Mike Iupati,Jonathan Goodwin,Adam Snyder,Anthony Davis,,Isaac Sopoaga,,,,,Carlos Rogers,,Tarell Brown,Donte Whitner,Dashon Goldson,,Ricky Jean-Francois,Justin Smith,,,,Stephen Bowen,,,,,,,,,,,Darrel Young,,,,,,,,Parys Haralson,,,,,,,,Rocky McIntosh,,,,,,,Patrick Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
